NO,GAP,TIME,LAP,TIRE,TRACK,YEAR,RACE,SAFETY,STINT_LAP
14,99.729,100.608,31,Medium,japan,2015,14,0,3
14,81.765,100.159,32,Medium,japan,2015,14,0,4
14,85.729,100.109,33,Medium,japan,2015,14,0,5
14,87.884,100.456,34,Medium,japan,2015,14,0,6
14,89.600,100.258,35,Medium,japan,2015,14,0,7
14,92.348,101.145,36,Medium,japan,2015,14,0,8
14,93.949,100.195,37,Medium,japan,2015,14,0,9
14,94.939,99.995,38,Medium,japan,2015,14,0,10
14,96.166,99.844,39,Medium,japan,2015,14,0,11
14,1 LAP,101.204,40,Medium,japan,2015,14,0,12
14,1 LAP,100.0,41,Medium,japan,2015,14,0,13
14,1 LAP,99.747,42,Medium,japan,2015,14,0,14
14,1 LAP,99.845,43,Medium,japan,2015,14,0,15
14,1 LAP,100.091,44,Medium,japan,2015,14,0,16
14,1 LAP,99.614,45,Medium,japan,2015,14,0,17
14,1 LAP,99.881,46,Medium,japan,2015,14,0,18
14,1 LAP,100.449,47,Medium,japan,2015,14,0,19
14,1 LAP,100.186,48,Medium,japan,2015,14,0,20
14,1 LAP,100.239,49,Medium,japan,2015,14,0,21
14,1 LAP,100.385,50,Medium,japan,2015,14,0,22
14,1 LAP,103.456,51,Hard,japan,2015,14,0,23
14,1 LAP,101.551,52,Hard,japan,2015,14,0,24
19,PIT,202.315,1,Hard,japan,2015,14,0,1
19,1 LAP,130.139,2,Hard,japan,2015,14,0,1
19,1 LAP,100.572,3,Hard,japan,2015,14,0,2
19,1 LAP,100.503,4,Hard,japan,2015,14,0,3
19,1 LAP,101.763,5,Hard,japan,2015,14,0,4
19,1 LAP,102.815,6,Hard,japan,2015,14,0,5
19,1 LAP,100.88,7,Hard,japan,2015,14,0,6
19,1 LAP,101.098,8,Hard,japan,2015,14,0,7
19,1 LAP,101.044,9,Medium,japan,2015,14,0,8
19,1 LAP,101.755,10,Medium,japan,2015,14,0,9
19,1 LAP,101.49,11,Medium,japan,2015,14,0,10
19,1 LAP,102.273,12,Medium,japan,2015,14,0,11
19,1 LAP,101.85,13,Medium,japan,2015,14,0,12
19,1 LAP,102.173,14,Medium,japan,2015,14,0,13
19,1 LAP,102.216,15,Medium,japan,2015,14,0,14
19,PIT,103.779,16,Medium,japan,2015,14,0,1
19,1 LAP,122.152,17,Medium,japan,2015,14,0,1
19,1 LAP,100.772,18,Medium,japan,2015,14,0,2
19,1 LAP,99.769,19,Medium,japan,2015,14,0,3
19,1 LAP,100.317,20,Medium,japan,2015,14,0,4
19,1 LAP,100.089,21,Medium,japan,2015,14,0,5
19,1 LAP,100.502,22,Medium,japan,2015,14,0,6
19,1 LAP,101.258,23,Medium,japan,2015,14,0,7
19,1 LAP,101.108,24,Medium,japan,2015,14,0,8
19,1 LAP,101.534,25,Medium,japan,2015,14,0,9
19,1 LAP,102.11,26,Medium,japan,2015,14,0,10
19,1 LAP,101.965,27,Medium,japan,2015,14,0,11
19,1 LAP,100.108,28,Medium,japan,2015,14,0,12
19,1 LAP,100.005,29,Medium,japan,2015,14,0,13
19,1 LAP,100.357,30,Medium,japan,2015,14,0,14
19,1 LAP,100.16,31,Medium,japan,2015,14,0,15
19,1 LAP,99.822,32,Medium,japan,2015,14,0,16
19,1 LAP,100.066,33,Medium,japan,2015,14,0,17
19,PIT,102.513,34,Medium,japan,2015,14,0,1
19,2 LAPS,122.192,35,Medium,japan,2015,14,0,1
19,2 LAPS,98.889,36,Medium,japan,2015,14,0,2
19,2 LAPS,101.154,37,Medium,japan,2015,14,0,3
19,2 LAPS,100.489,38,Medium,japan,2015,14,0,4
19,2 LAPS,99.127,39,Medium,japan,2015,14,0,5
19,2 LAPS,99.889,40,Medium,japan,2015,14,0,6
19,2 LAPS,102.602,41,Medium,japan,2015,14,0,7
19,2 LAPS,101.308,42,Medium,japan,2015,14,0,8
19,2 LAPS,100.358,43,Medium,japan,2015,14,0,9
19,2 LAPS,103.22,44,Medium,japan,2015,14,0,10
19,2 LAPS,100.199,45,Medium,japan,2015,14,0,11
19,2 LAPS,100.527,46,Medium,japan,2015,14,0,12
19,2 LAPS,100.896,47,Medium,japan,2015,14,0,13
19,2 LAPS,104.191,48,Medium,japan,2015,14,0,14
19,2 LAPS,101.443,49,Medium,japan,2015,14,0,15
19,2 LAPS,101.588,50,Medium,japan,2015,14,0,16
19,2 LAPS,98.595,51,Medium,japan,2015,14,0,17
22,8.798,108.44,1,Medium,japan,2015,14,0,18
22,11.854,102.716,2,Medium,japan,2015,14,0,19
22,15.673,103.449,3,Medium,japan,2015,14,0,20
22,20.275,104.424,4,Medium,japan,2015,14,0,21
22,23.975,102.84,5,Medium,japan,2015,14,0,22
22,27.096,102.64,6,Medium,japan,2015,14,0,23
22,30.290,102.828,7,Medium,japan,2015,14,0,24
22,33.333,102.931,8,Hard,japan,2015,14,0,25
22,36.665,103.237,9,Hard,japan,2015,14,0,26
22,PIT,105.095,10,Hard,japan,2015,14,0,1
22,63.293,121.364,11,Hard,japan,2015,14,0,1
22,64.898,101.677,12,Hard,japan,2015,14,0,2
22,66.380,101.638,13,Hard,japan,2015,14,0,3
22,68.248,101.849,14,Hard,japan,2015,14,0,4
22,69.667,101.662,15,Hard,japan,2015,14,0,5
22,68.216,101.509,16,Hard,japan,2015,14,0,6
22,51.596,101.391,17,Hard,japan,2015,14,0,7
22,55.034,101.559,18,Hard,japan,2015,14,0,8
22,57.877,101.329,19,Hard,japan,2015,14,0,9
22,61.247,101.331,20,Medium,japan,2015,14,0,10
22,64.317,101.742,21,Medium,japan,2015,14,0,11
22,66.968,101.571,22,Medium,japan,2015,14,0,12
22,69.745,101.334,23,Medium,japan,2015,14,0,13
22,72.608,101.49,24,Medium,japan,2015,14,0,14
22,75.202,101.297,25,Medium,japan,2015,14,0,15
22,78.200,101.444,26,Medium,japan,2015,14,0,16
22,PIT,103.772,27,Medium,japan,2015,14,0,1
22,1 LAP,118.968,28,Medium,japan,2015,14,0,1
22,1 LAP,100.364,29,Medium,japan,2015,14,0,2
22,1 LAP,100.898,30,Medium,japan,2015,14,0,3
22,104.225,100.121,31,Medium,japan,2015,14,0,4
22,86.439,100.337,32,Medium,japan,2015,14,0,5
22,90.739,100.445,33,Medium,japan,2015,14,0,6
22,92.666,100.228,34,Hard,japan,2015,14,0,7
22,94.359,100.235,35,Hard,japan,2015,14,0,8
22,96.670,100.708,36,Hard,japan,2015,14,0,9
22,1 LAP,101.979,37,Hard,japan,2015,14,0,10
22,1 LAP,101.797,38,Hard,japan,2015,14,0,11
22,1 LAP,102.059,39,Hard,japan,2015,14,0,12
22,1 LAP,101.178,40,Hard,japan,2015,14,0,13
22,1 LAP,103.53,41,Hard,japan,2015,14,0,14
22,1 LAP,101.035,42,Hard,japan,2015,14,0,15
22,1 LAP,101.755,43,Hard,japan,2015,14,0,16
22,1 LAP,101.162,44,Hard,japan,2015,14,0,17
22,1 LAP,101.025,45,Hard,japan,2015,14,0,18
22,1 LAP,102.216,46,Hard,japan,2015,14,0,19
22,1 LAP,102.639,47,Hard,japan,2015,14,0,20
22,1 LAP,101.918,48,Hard,japan,2015,14,0,21
22,1 LAP,101.593,49,Hard,japan,2015,14,0,22
22,1 LAP,101.995,50,Hard,japan,2015,14,0,23
22,1 LAP,101.778,51,Hard,japan,2015,14,0,24
22,1 LAP,101.51,52,Medium,japan,2015,14,0,25
26,11.723,111.365,1,Medium,japan,2015,14,0,26
26,13.964,101.901,2,Medium,japan,2015,14,0,27
26,16.843,102.509,3,Medium,japan,2015,14,0,28
26,20.911,103.89,4,Medium,japan,2015,14,0,29
26,25.121,103.35,5,Medium,japan,2015,14,0,30
26,28.001,102.399,6,Medium,japan,2015,14,0,31
26,30.953,102.586,7,Medium,japan,2015,14,0,32
26,PIT,104.962,8,Medium,japan,2015,14,0,1
26,56.026,119.904,9,Medium,japan,2015,14,0,1
26,57.929,101.622,10,Hard,japan,2015,14,0,2
26,58.908,101.091,11,Hard,japan,2015,14,0,3
26,60.184,101.348,12,Hard,japan,2015,14,0,4
26,61.446,101.418,13,Hard,japan,2015,14,0,5
26,63.284,101.819,14,Hard,japan,2015,14,0,6
26,64.651,101.61,15,Hard,japan,2015,14,0,7
26,63.170,101.479,16,Hard,japan,2015,14,0,8
26,46.461,101.302,17,Hard,japan,2015,14,0,9
26,49.737,101.397,18,Hard,japan,2015,14,0,10
26,52.541,101.29,19,Hard,japan,2015,14,0,11
26,PIT,103.766,20,Hard,japan,2015,14,0,1
26,78.880,119.206,21,Hard,japan,2015,14,0,1
26,79.604,99.644,22,Hard,japan,2015,14,0,2
26,80.957,99.91,23,Hard,japan,2015,14,0,3
26,84.379,102.049,24,Hard,japan,2015,14,0,4
26,85.793,100.117,25,Hard,japan,2015,14,0,5
26,87.141,99.794,26,Hard,japan,2015,14,0,6
26,89.583,101.194,27,Hard,japan,2015,14,0,7
26,90.269,100.078,28,Hard,japan,2015,14,0,8
26,91.321,100.283,29,Hard,japan,2015,14,0,9
26,92.086,99.977,30,Hard,japan,2015,14,0,10
26,90.506,99.931,31,Hard,japan,2015,14,0,11
26,72.210,99.827,32,Hard,japan,2015,14,0,12
26,75.803,99.738,33,Hard,japan,2015,14,0,13
26,PIT,102.873,34,Hard,japan,2015,14,0,1
26,1 LAP,118.144,35,Hard,japan,2015,14,0,1
26,1 LAP,98.366,36,Hard,japan,2015,14,0,2
26,1 LAP,99.579,37,Hard,japan,2015,14,0,3
26,1 LAP,101.396,38,Hard,japan,2015,14,0,4
26,1 LAP,100.082,39,Hard,japan,2015,14,0,5
26,1 LAP,99.272,40,Hard,japan,2015,14,0,6
26,1 LAP,100.151,41,Hard,japan,2015,14,0,7
26,1 LAP,100.672,42,Hard,japan,2015,14,0,8
26,1 LAP,103.057,43,Hard,japan,2015,14,0,9
26,1 LAP,100.428,44,Hard,japan,2015,14,0,10
26,1 LAP,101.078,45,Hard,japan,2015,14,0,11
26,1 LAP,100.841,46,Hard,japan,2015,14,0,12
26,1 LAP,100.927,47,Hard,japan,2015,14,0,13
26,1 LAP,101.541,48,Hard,japan,2015,14,0,14
26,1 LAP,102.924,49,Hard,japan,2015,14,0,15
26,1 LAP,99.671,50,Hard,japan,2015,14,0,16
26,1 LAP,98.87,51,Hard,japan,2015,14,0,17
26,1 LAP,98.895,52,Hard,japan,2015,14,0,18
27,5.970,105.612,1,Medium,japan,2015,14,0,19
27,8.549,102.239,2,Medium,japan,2015,14,0,20
27,10.045,101.126,3,Medium,japan,2015,14,0,21
27,11.345,101.122,4,Medium,japan,2015,14,0,22
27,13.432,101.227,5,Medium,japan,2015,14,0,23
27,15.065,101.152,6,Medium,japan,2015,14,0,24
27,17.004,101.573,7,Medium,japan,2015,14,0,25
27,18.514,101.398,8,Medium,japan,2015,14,0,26
27,20.107,101.498,9,Medium,japan,2015,14,0,27
27,PIT,103.817,10,Hard,japan,2015,14,0,1
27,42.873,118.78,11,Hard,japan,2015,14,0,1
27,43.611,100.81,12,Hard,japan,2015,14,0,2
27,43.001,99.546,13,Hard,japan,2015,14,0,3
27,43.098,100.078,14,Hard,japan,2015,14,0,4
27,42.958,100.103,15,Hard,japan,2015,14,0,5
27,39.647,99.649,16,Hard,japan,2015,14,0,6
27,21.496,99.86,17,Hard,japan,2015,14,0,7
27,23.267,99.892,18,Hard,japan,2015,14,0,8
27,24.953,100.172,19,Hard,japan,2015,14,0,9
27,26.910,99.918,20,Hard,japan,2015,14,0,10
27,28.352,100.114,21,Hard,japan,2015,14,0,11
27,29.331,99.899,22,Hard,japan,2015,14,0,12
27,31.145,100.371,23,Hard,japan,2015,14,0,13
27,33.098,100.58,24,Hard,japan,2015,14,0,14
27,34.459,100.064,25,Hard,japan,2015,14,0,15
27,36.824,100.811,26,Hard,japan,2015,14,0,16
27,38.980,100.908,27,Hard,japan,2015,14,0,17
27,40.590,101.002,28,Hard,japan,2015,14,0,18
27,42.408,101.049,29,Hard,japan,2015,14,0,19
27,44.342,101.146,30,Hard,japan,2015,14,0,20
27,PIT,104.064,31,Medium,japan,2015,14,0,1
27,47.444,118.672,32,Medium,japan,2015,14,0,1
27,50.146,98.847,33,Medium,japan,2015,14,0,2
27,50.648,98.803,34,Medium,japan,2015,14,0,3
27,50.910,98.804,35,Medium,japan,2015,14,0,4
27,51.273,98.76,36,Medium,japan,2015,14,0,5
27,51.441,98.762,37,Medium,japan,2015,14,0,6
27,51.397,98.961,38,Medium,japan,2015,14,0,7
27,51.708,98.928,39,Medium,japan,2015,14,0,8
27,52.294,98.434,40,Medium,japan,2015,14,0,9
27,52.193,98.705,41,Medium,japan,2015,14,0,10
27,53.181,98.989,42,Medium,japan,2015,14,0,11
27,53.271,98.331,43,Medium,japan,2015,14,0,12
27,53.446,98.741,44,Medium,japan,2015,14,0,13
27,53.590,98.655,45,Medium,japan,2015,14,0,14
27,54.120,98.973,46,Medium,japan,2015,14,0,15
27,54.802,98.877,47,Medium,japan,2015,14,0,16
27,54.653,98.356,48,Medium,japan,2015,14,0,17
27,54.815,98.663,49,Medium,japan,2015,14,0,18
27,54.563,98.725,50,Medium,japan,2015,14,0,19
27,54.197,98.358,51,Medium,japan,2015,14,0,20
27,54.800,98.793,52,Medium,japan,2015,14,0,21
27,55.559,99.35,53,Medium,japan,2015,14,0,22
28,11.099,110.741,1,Medium,japan,2015,14,0,23
28,16.514,105.075,2,Medium,japan,2015,14,0,24
28,21.644,104.76,3,Medium,japan,2015,14,0,25
28,26.464,104.642,4,Medium,japan,2015,14,0,26
28,31.904,104.58,5,Medium,japan,2015,14,0,27
28,37.073,104.688,6,Medium,japan,2015,14,0,28
28,43.514,106.075,7,Medium,japan,2015,14,0,29
28,49.053,105.427,8,Medium,japan,2015,14,0,30
28,53.860,104.712,9,Medium,japan,2015,14,0,31
28,60.174,106.033,10,Medium,japan,2015,14,0,32
28,67.140,107.078,11,Medium,japan,2015,14,0,33
28,72.194,105.126,12,Medium,japan,2015,14,0,34
28,77.016,104.978,13,Medium,japan,2015,14,0,35
28,81.619,104.584,14,Medium,japan,2015,14,0,36
28,86.041,104.665,15,Medium,japan,2015,14,0,37
28,87.654,104.573,16,Medium,japan,2015,14,0,38
28,74.256,104.613,17,Medium,japan,2015,14,0,39
28,81.786,105.651,18,Medium,japan,2015,14,0,40
28,88.346,105.046,19,Medium,japan,2015,14,0,41
28,95.209,104.824,20,Medium,japan,2015,14,0,42
28,PIT,108.395,21,Medium,japan,2015,14,0,1
28,1 LAP,127.096,22,Medium,japan,2015,14,0,1
28,1 LAP,105.214,23,Medium,japan,2015,14,0,2
28,1 LAP,104.149,24,Medium,japan,2015,14,0,3
28,1 LAP,103.042,25,Medium,japan,2015,14,0,4
28,1 LAP,102.553,26,Medium,japan,2015,14,0,5
28,1 LAP,102.536,27,Medium,japan,2015,14,0,6
28,1 LAP,102.985,28,Medium,japan,2015,14,0,7
28,1 LAP,102.919,29,Medium,japan,2015,14,0,8
28,1 LAP,103.176,30,Medium,japan,2015,14,0,9
28,1 LAP,103.505,31,Medium,japan,2015,14,0,10
28,PIT,105.145,32,Hard,japan,2015,14,0,1
28,1 LAP,122.264,33,Hard,japan,2015,14,0,1
28,1 LAP,101.461,34,Hard,japan,2015,14,0,2
28,1 LAP,103.036,35,Hard,japan,2015,14,0,3
28,1 LAP,102.174,36,Hard,japan,2015,14,0,4
28,2 LAPS,107.62,37,Hard,japan,2015,14,0,5
28,2 LAPS,103.919,38,Hard,japan,2015,14,0,6
28,2 LAPS,104.317,39,Hard,japan,2015,14,0,7
28,2 LAPS,102.3,40,Hard,japan,2015,14,0,8
28,2 LAPS,102.342,41,Hard,japan,2015,14,0,9
28,PIT,114.757,42,Hard,japan,2015,14,0,1
28,2 LAPS,135.706,43,Hard,japan,2015,14,0,1
28,2 LAPS,101.452,44,Hard,japan,2015,14,0,2
28,2 LAPS,102.293,45,Hard,japan,2015,14,0,3
28,2 LAPS,103.637,46,Hard,japan,2015,14,0,4
28,2 LAPS,102.578,47,Hard,japan,2015,14,0,5
28,3 LAPS,103.957,48,Hard,japan,2015,14,0,6
28,3 LAPS,104.316,49,Hard,japan,2015,14,0,7
28,3 LAPS,103.756,50,Hard,japan,2015,14,0,8
33,9.791,109.433,1,Hard,japan,2015,14,0,9
33,12.753,102.622,2,Hard,japan,2015,14,0,10
33,16.173,103.05,3,Hard,japan,2015,14,0,11
33,18.924,102.573,4,Medium,japan,2015,14,0,12
33,22.049,102.265,5,Medium,japan,2015,14,0,13
33,25.413,102.883,6,Medium,japan,2015,14,0,14
33,28.938,103.159,7,Medium,japan,2015,14,0,15
33,31.921,102.871,8,Medium,japan,2015,14,0,16
33,PIT,105.578,9,Medium,japan,2015,14,0,1
33,61.464,123.589,10,Medium,japan,2015,14,0,1
33,62.377,101.025,11,Medium,japan,2015,14,0,2
33,62.240,99.935,12,Medium,japan,2015,14,0,3
33,62.439,100.355,13,Medium,japan,2015,14,0,4
33,63.724,101.266,14,Medium,japan,2015,14,0,5
33,65.187,101.706,15,Medium,japan,2015,14,0,6
33,63.544,101.317,16,Medium,japan,2015,14,0,7
33,47.289,101.756,17,Medium,japan,2015,14,0,8
33,50.366,101.198,18,Hard,japan,2015,14,0,9
33,52.889,101.009,19,Hard,japan,2015,14,0,10
33,56.678,101.75,20,Hard,japan,2015,14,0,11
33,58.748,100.742,21,Hard,japan,2015,14,0,12
33,61.079,101.251,22,Hard,japan,2015,14,0,13
33,63.775,101.253,23,Hard,japan,2015,14,0,14
33,66.525,101.377,24,Hard,japan,2015,14,0,15
33,68.952,101.13,25,Hard,japan,2015,14,0,16
33,70.411,99.905,26,Hard,japan,2015,14,0,17
33,72.284,100.625,27,Hard,japan,2015,14,0,18
33,73.887,100.995,28,Hard,japan,2015,14,0,19
33,75.794,101.138,29,Hard,japan,2015,14,0,20
33,PIT,103.443,30,Hard,japan,2015,14,0,1
33,96.854,118.34,31,Hard,japan,2015,14,0,1
33,76.968,98.237,32,Hard,japan,2015,14,0,2
33,79.476,98.653,33,Hard,japan,2015,14,0,3
33,79.903,98.728,34,Hard,japan,2015,14,0,4
33,80.127,98.766,35,Hard,japan,2015,14,0,5
33,80.573,98.843,36,Hard,japan,2015,14,0,6
33,80.625,98.646,37,Hard,japan,2015,14,0,7
33,80.319,98.699,38,Hard,japan,2015,14,0,8
33,80.447,98.745,39,Hard,japan,2015,14,0,9
33,81.226,98.627,40,Hard,japan,2015,14,0,10
33,81.176,98.756,41,Hard,japan,2015,14,0,11
33,82.281,99.106,42,Hard,japan,2015,14,0,12
33,83.783,99.743,43,Hard,japan,2015,14,0,13
33,85.223,100.006,44,Hard,japan,2015,14,0,14
33,85.954,99.242,45,Hard,japan,2015,14,0,15
33,87.215,99.704,46,Hard,japan,2015,14,0,16
33,88.812,99.792,47,Hard,japan,2015,14,0,17
33,90.417,100.11,48,Hard,japan,2015,14,0,18
33,91.320,99.404,49,Hard,japan,2015,14,0,19
33,92.038,99.695,50,Hard,japan,2015,14,0,20
33,92.901,99.587,51,Hard,japan,2015,14,0,21
33,94.017,99.306,52,Hard,japan,2015,14,0,22
33,95.315,99.889,53,Hard,japan,2015,14,0,23
44,0,99.642,1,Hard,japan,2015,14,0,24
44,0,99.66,2,Hard,japan,2015,14,0,25
44,0,99.63,3,Medium,japan,2015,14,0,26
44,0,99.822,4,Medium,japan,2015,14,0,27
44,0,99.14,5,Medium,japan,2015,14,0,28
44,0,99.519,6,Medium,japan,2015,14,0,29
44,0,99.634,7,Medium,japan,2015,14,0,30
44,0,99.888,8,Medium,japan,2015,14,0,31
44,0,99.905,9,Medium,japan,2015,14,0,32
44,0,99.719,10,Medium,japan,2015,14,0,33
44,0,100.112,11,Medium,japan,2015,14,0,34
44,0,100.072,12,Medium,japan,2015,14,0,35
44,0,100.156,13,Medium,japan,2015,14,0,36
44,0,99.981,14,Medium,japan,2015,14,0,37
44,0,100.243,15,Medium,japan,2015,14,0,38
44,PIT,102.96,16,Medium,japan,2015,14,0,1
44,0,118.011,17,Medium,japan,2015,14,0,1
44,0,98.121,18,Medium,japan,2015,14,0,2
44,0,98.486,19,Medium,japan,2015,14,0,3
44,0,97.961,20,Medium,japan,2015,14,0,4
44,0,98.672,21,Medium,japan,2015,14,0,5
44,0,98.92,22,Medium,japan,2015,14,0,6
44,0,98.557,23,Medium,japan,2015,14,0,7
44,0,98.627,24,Medium,japan,2015,14,0,8
44,0,98.703,25,Medium,japan,2015,14,0,9
44,0,98.446,26,Medium,japan,2015,14,0,10
44,0,98.752,27,Medium,japan,2015,14,0,11
44,0,99.392,28,Medium,japan,2015,14,0,12
44,0,99.231,29,Medium,japan,2015,14,0,13
44,0,99.212,30,Medium,japan,2015,14,0,14
44,PIT,101.511,31,Medium,japan,2015,14,0,1
44,0,118.123,32,Hard,japan,2015,14,0,1
44,0,96.145,33,Hard,japan,2015,14,0,2
44,0,98.301,34,Hard,japan,2015,14,0,3
44,0,98.542,35,Hard,japan,2015,14,0,4
44,0,98.397,36,Hard,japan,2015,14,0,5
44,0,98.594,37,Hard,japan,2015,14,0,6
44,0,99.005,38,Hard,japan,2015,14,0,7
44,0,98.617,39,Hard,japan,2015,14,0,8
44,0,97.848,40,Hard,japan,2015,14,0,9
44,0,98.806,41,Hard,japan,2015,14,0,10
44,0,98.001,42,Hard,japan,2015,14,0,11
44,0,98.241,43,Hard,japan,2015,14,0,12
44,0,98.566,44,Hard,japan,2015,14,0,13
44,0,98.511,45,Hard,japan,2015,14,0,14
44,0,98.443,46,Hard,japan,2015,14,0,15
44,0,98.195,47,Hard,japan,2015,14,0,16
44,0,98.505,48,Hard,japan,2015,14,0,17
44,0,98.501,49,Hard,japan,2015,14,0,18
44,0,98.977,50,Hard,japan,2015,14,0,19
44,0,98.724,51,Hard,japan,2015,14,0,20
44,0,98.19,52,Hard,japan,2015,14,0,21
44,0,98.591,53,Hard,japan,2015,14,0,22
53,12.578,112.22,1,Hard,japan,2015,14,0,23
53,17.998,105.08,2,Hard,japan,2015,14,0,24
53,22.967,104.599,3,Medium,japan,2015,14,0,25
53,28.084,104.939,4,Medium,japan,2015,14,0,26
53,33.958,105.014,5,Medium,japan,2015,14,0,27
53,39.794,105.355,6,Medium,japan,2015,14,0,28
53,45.272,105.112,7,Medium,japan,2015,14,0,29
53,50.459,105.075,8,Medium,japan,2015,14,0,30
53,55.495,104.941,9,Medium,japan,2015,14,0,31
53,62.217,106.441,10,Medium,japan,2015,14,0,32
53,68.485,106.38,11,Medium,japan,2015,14,0,33
53,73.382,104.969,12,Medium,japan,2015,14,0,34
53,78.224,104.998,13,Medium,japan,2015,14,0,35
53,83.427,105.184,14,Medium,japan,2015,14,0,36
53,88.545,105.361,15,Medium,japan,2015,14,0,37
53,90.585,105.0,16,Medium,japan,2015,14,0,38
53,77.980,105.406,17,Medium,japan,2015,14,0,39
53,85.068,105.209,18,Medium,japan,2015,14,0,40
53,91.539,104.957,19,Medium,japan,2015,14,0,41
53,98.576,104.998,20,Medium,japan,2015,14,0,42
53,1 LAP,105.45,21,Medium,japan,2015,14,0,43
53,PIT,108.528,22,Medium,japan,2015,14,0,1
53,1 LAP,126.035,23,Medium,japan,2015,14,0,1
53,1 LAP,102.332,24,Medium,japan,2015,14,0,2
53,1 LAP,103.022,25,Medium,japan,2015,14,0,3
53,1 LAP,102.831,26,Medium,japan,2015,14,0,4
53,1 LAP,102.66,27,Medium,japan,2015,14,0,5
53,1 LAP,102.683,28,Medium,japan,2015,14,0,6
53,1 LAP,102.925,29,Medium,japan,2015,14,0,7
53,1 LAP,102.983,30,Medium,japan,2015,14,0,8
53,1 LAP,103.537,31,Medium,japan,2015,14,0,9
53,1 LAP,102.708,32,Medium,japan,2015,14,0,10
53,PIT,104.654,33,Medium,japan,2015,14,0,1
53,1 LAP,123.187,34,Medium,japan,2015,14,0,1
53,1 LAP,101.467,35,Medium,japan,2015,14,0,2
53,2 LAPS,105.167,36,Medium,japan,2015,14,0,3
53,2 LAPS,104.416,37,Medium,japan,2015,14,0,4
53,2 LAPS,104.262,38,Medium,japan,2015,14,0,5
53,2 LAPS,104.426,39,Hard,japan,2015,14,0,6
53,2 LAPS,102.247,40,Hard,japan,2015,14,0,7
53,2 LAPS,102.127,41,Hard,japan,2015,14,0,8
53,2 LAPS,105.275,42,Hard,japan,2015,14,0,9
53,2 LAPS,103.927,43,Hard,japan,2015,14,0,10
53,2 LAPS,103.068,44,Hard,japan,2015,14,0,11
53,2 LAPS,102.342,45,Hard,japan,2015,14,0,12
53,2 LAPS,102.686,46,Hard,japan,2015,14,0,13
53,2 LAPS,103.757,47,Hard,japan,2015,14,0,14
53,2 LAPS,102.404,48,Hard,japan,2015,14,0,15
53,2 LAPS,102.228,49,Hard,japan,2015,14,0,16
53,2 LAPS,102.425,50,Hard,japan,2015,14,0,17
53,2 LAPS,105.17,51,Hard,japan,2015,14,0,18
55,7.310,106.952,1,Hard,japan,2015,14,0,19
55,9.909,102.259,2,Hard,japan,2015,14,0,20
55,12.765,102.486,3,Hard,japan,2015,14,0,21
55,15.585,102.642,4,Hard,japan,2015,14,0,22
55,17.993,101.548,5,Medium,japan,2015,14,0,23
55,19.782,101.308,6,Medium,japan,2015,14,0,24
55,21.338,101.19,7,Medium,japan,2015,14,0,25
55,22.934,101.484,8,Medium,japan,2015,14,0,26
55,24.348,101.319,9,Medium,japan,2015,14,0,27
55,25.747,101.118,10,Medium,japan,2015,14,0,28
55,26.703,101.068,11,Medium,japan,2015,14,0,29
55,27.814,101.183,12,Medium,japan,2015,14,0,30
55,28.600,100.942,13,Medium,japan,2015,14,0,31
55,PIT,104.979,14,Medium,japan,2015,14,0,1
55,53.661,120.306,15,Medium,japan,2015,14,0,1
55,49.387,98.686,16,Medium,japan,2015,14,0,2
55,30.749,99.373,17,Medium,japan,2015,14,0,3
55,32.419,99.791,18,Medium,japan,2015,14,0,4
55,33.853,99.92,19,Medium,japan,2015,14,0,5
55,35.698,99.806,20,Medium,japan,2015,14,0,6
55,36.781,99.755,21,Medium,japan,2015,14,0,7
55,37.571,99.71,22,Medium,japan,2015,14,0,8
55,39.447,100.433,23,Medium,japan,2015,14,0,9
55,42.479,101.659,24,Medium,japan,2015,14,0,10
55,43.759,99.983,25,Medium,japan,2015,14,0,11
55,45.381,100.068,26,Medium,japan,2015,14,0,12
55,PIT,103.02,27,Hard,japan,2015,14,0,1
55,84.528,134.271,28,Hard,japan,2015,14,0,1
55,84.451,99.154,29,Hard,japan,2015,14,0,2
55,84.971,99.732,30,Hard,japan,2015,14,0,3
55,83.270,99.81,31,Hard,japan,2015,14,0,4
55,65.070,99.923,32,Hard,japan,2015,14,0,5
55,69.090,100.165,33,Hard,japan,2015,14,0,6
55,71.142,100.353,34,Hard,japan,2015,14,0,7
55,73.366,100.766,35,Hard,japan,2015,14,0,8
55,75.734,100.765,36,Hard,japan,2015,14,0,9
55,76.298,99.158,37,Hard,japan,2015,14,0,10
55,77.057,99.764,38,Medium,japan,2015,14,0,11
55,77.788,99.348,39,Medium,japan,2015,14,0,12
55,79.223,99.283,40,Medium,japan,2015,14,0,13
55,79.951,99.534,41,Medium,japan,2015,14,0,14
55,81.528,99.578,42,Medium,japan,2015,14,0,15
55,83.346,100.059,43,Medium,japan,2015,14,0,16
55,85.777,100.997,44,Medium,japan,2015,14,0,17
55,87.916,100.65,45,Medium,japan,2015,14,0,18
55,90.285,100.812,46,Medium,japan,2015,14,0,19
55,93.016,100.926,47,Medium,japan,2015,14,0,20
55,95.869,101.358,48,Medium,japan,2015,14,0,21
55,1 LAP,102.868,49,Medium,japan,2015,14,0,22
55,1 LAP,101.648,50,Medium,japan,2015,14,0,23
55,1 LAP,102.244,51,Medium,japan,2015,14,0,24
55,1 LAP,102.128,52,Medium,japan,2015,14,0,25
